Rep	Year	RepSeason	PatchID	Ncells	Species	NInd	NInd_stage1	NInd_stage2	NInd_stage3	NInd_stage4	NJuvs
0	36	0	87	1016	0	19927	11659	4709	2952	607	12132
0	36	0	96	269	0	35	10	22	2	1	17
0	36	0	99	73	0	1	0	0	1	0	8
0	36	0	63	20	0	11	4	7	0	0	0
0	36	0	64	10	0	0	0	0	0	0	0
0	36	0	69	12	0	2	0	2	0	0	0
0	37	0	0	0	0	0	0	0	0	0	0
0	37	0	44	706	0	5	3	0	2	0	11
0	37	0	56	187	0	1	0	1	0	0	0
0	37	0	58	11	0	0	0	0	0	0	0
0	37	0	87	1016	0	20739	12132	4943	3032	632	12278
0	37	0	96	269	0	28	17	2	9	0	34
0	37	0	99	73	0	8	8	0	0	0	0
0	37	0	63	20	0	9	0	5	4	0	24
0	37	0	64	10	0	1	0	1	0	0	0
0	37	0	69	12	0	1	0	0	1	0	6
0	38	0	0	0	0	0	0	0	0	0	0
0	38	0	44	706	0	19	11	6	0	2	10
0	38	0	56	187	0	0	0	0	0	0	0
0	38	0	58	11	0	0	0	0	0	0	0
0	38	0	87	1016	0	21262	12278	5131	3194	659	12783
0	38	0	96	269	0	45	34	7	2	2	25
0	38	0	99	73	0	6	0	6	0	0	0
0	38	0	63	20	0	28	24	1	3	0	15
0	38	0	64	10	0	1	0	0	1	0	3
0	38	0	69	12	0	6	6	0	0	0	0
0	39	0	0	0	0	0	0	0	0	0	0
0	39	0	44	706	0	20	10	5	5	0	29
0	39	0	56	187	0	2	0	2	0	0	0
0	39	0	58	11	0	0	0	0	0	0	0
0	39	0	87	1016	0	21943	12783	5190	3296	674	13052
0	39	0	96	269	0	45	25	13	6	1	27
0	39	0	99	73	0	4	0	1	3	0	14
0	39	0	63	20	0	22	15	7	0	0	0
0	39	0	64	10	0	3	3	0	0	0	0
0	39	0	69	12	0	3	0	3	0	0	0
0	40	0	0	0	0	0	0	0	0	0	0
0	40	0	44	706	0	39	29	7	3	0	18
0	40	0	56	187	0	3	0	1	2	0	11
0	40	0	58	11	0	0	0	0	0	0	0
0	40	0	87	1016	0	22490	13052	5452	3270	716	13118
0	40	0	96	269	0	48	27	8	10	3	68
0	40	0	99	73	0	17	14	0	2	1	14
0	40	0	63	20	0	14	0	9	5	0	27
0	40	0	64	10	0	3	0	3	0	0	0
0	40	0	69	12	0	0	0	0	0	0	0
0	41	0	0	0	0	0	0	0	0	0	0
0	41	0	44	706	0	41	18	18	4	1	14
0	41	0	56	187	0	12	11	0	0	1	8
0	41	0	58	11	0	0	0	0	0	0	0
0	41	0	87	1016	0	22804	13118	5433	3549	704	13805
0	41	0	96	269	0	87	68	14	5	0	22
0	41	0	99	73	0	23	14	8	0	1	4
0	41	0	63	20	0	36	27	3	6	0	21
0	41	0	64	10	0	2	0	1	1	0	4
0	41	0	69	12	0	0	0	0	0	0	0
0	42	0	0	0	0	0	0	0	0	0	0
0	42	0	44	706	0	35	14	11	8	2	45
0	42	0	56	187	0	16	8	8	0	0	0
0	42	0	58	11	0	0	0	0	0	0	0
0	42	0	87	1016	0	23573	13805	5477	3553	738	13899
0	42	0	96	269	0	72	22	38	11	1	47
0	42	0	99	73	0	14	4	6	3	1	21
0	42	0	63	20	0	37	21	14	2	0	15
0	42	0	64	10	0	8	4	2	2	0	11
0	42	0	69	12	0	1	0	1	0	0	0
0	43	0	0	0	0	0	0	0	0	0	0
0	43	0	44	706	0	61	45	5	6	5	50
0	43	0	56	187	0	7	0	5	2	0	10
0	43	0	58	11	0	0	0	0	0	0	0
0	43	0	87	1016	0	24102	13899	5874	3563	766	14051
0	43	0	96	269	0	77	47	11	18	1	92
0	43	0	99	73	0	26	21	4	1	0	1
0	43	0	63	20	0	35	15	9	11	0	39
0	43	0	64	10	0	17	11	3	3	0	15
0	43	0	69	12	0	2	0	1	1	0	2
0	44	0	0	0	0	0	0	0	0	0	0
0	44	0	44	706	0	77	50	21	5	1	33
0	44	0	56	187	0	12	10	0	2	0	7
0	44	0	58	11	0	2	0	2	0	0	0
0	44	0	87	1016	0	24419	14051	5884	3671	813	14441
0	44	0	96	269	0	126	92	22	11	1	56
0	44	0	99	73	0	16	1	14	1	0	3
0	44	0	63	20	0	61	39	9	12	1	62
0	44	0	64	10	0	26	15	9	2	0	11
0	44	0	69	12	0	3	2	0	1	0	5
0	45	0	0	0	0	0	0	0	0	0	0
0	45	0	44	706	0	58	33	16	7	2	31
0	45	0	56	187	0	12	7	5	0	0	0
0	45	0	58	11	0	3	0	2	1	0	4
0	45	0	87	1016	0	24979	14441	5906	3819	813	14621
0	45	0	96	269	0	114	56	44	14	0	60
0	45	0	99	73	0	13	3	6	4	0	22
0	45	0	63	20	0	94	62	21	9	2	39
0	45	0	64	10	0	24	11	8	5	0	12
0	45	0	69	12	0	7	5	2	0	0	0
0	46	0	0	0	0	0	0	0	0	0	0
0	46	0	44	706	0	55	31	15	7	2	46
0	46	0	56	187	0	6	0	3	3	0	10
0	46	0	58	11	0	5	4	0	1	0	5
0	46	0	87	1016	0	25277	14621	6030	3846	780	14508
0	46	0	96	269	0	112	60	22	30	0	137
0	46	0	99	73	0	29	22	3	3	1	23
0	46	0	63	20	0	78	39	24	12	3	58
0	46	0	64	10	0	27	12	6	9	0	38
0	46	0	69	12	0	2	0	2	0	0	0
0	47	0	0	0	0	0	0	0	0	0	0
0	47	0	44	706	0	86	46	24	11	5	84
0	47	0	56	187	0	14	10	0	4	0	19
0	47	0	58	11	0	9	5	4	0	0	0
0	47	0	87	1016	0	25299	14508	6100	3839	852	14928
0	47	0	96	269	0	180	137	26	15	2	81
0	47	0	99	73	0	40	23	11	4	2	28
0	47	0	63	20	0	94	58	14	20	2	95
0	47	0	64	10	0	52	38	7	6	1	28
0	47	0	69	12	0	2	0	0	2	0	6
0	48	0	0	0	0	0	0	0	0	0	0
0	48	0	44	706	0	129	84	26	18	1	84
0	48	0	56	187	0	27	19	7	1	0	4
0	48	0	58	11	0	3	0	1	2	0	9
0	48	0	87	1016	0	25793	14928	6088	3923	854	14918
0	48	0	96	269	0	156	81	52	23	0	105
0	48	0	99	73	0	48	28	11	7	2	41
0	48	0	63	20	0	144	95	30	15	4	82
0	48	0	64	10	0	43	28	11	3	1	15
0	48	0	69	12	0	7	6	1	0	0	0
0	49	0	0	0	0	0	0	0	0	0	0
0	49	0	44	706	0	130	84	34	10	2	64
0	49	0	56	187	0	23	4	16	3	0	12
0	49	0	58	11	0	11	9	1	1	0	3
0	49	0	87	1016	0	25955	14918	6271	3967	799	14855
0	49	0	96	269	0	186	105	43	33	5	180
0	49	0	99	73	0	65	41	13	10	1	61
0	49	0	63	20	0	142	82	40	15	5	86
0	49	0	64	10	0	35	15	15	5	0	20
0	49	0	69	12	0	2	0	1	1	0	6
0	50	0	0	0	0	0	0	0	0	0	0
0	50	0	44	706	0	124	64	37	22	1	110
0	50	0	56	187	0	24	12	3	9	0	39
0	50	0	58	11	0	11	3	7	1	0	4
0	50	0	87	1016	0	26055	14855	6299	4035	866	15185
0	50	0	96	269	0	272	180	55	28	9	171
0	50	0	99	73	0	86	61	16	8	1	47
0	50	0	63	20	0	162	86	47	23	6	126
0	50	0	64	10	0	42	20	11	10	1	44
0	50	0	69	12	0	8	6	1	1	0	8
0	51	0	0	0	0	0	0	0	0	0	0
0	51	0	44	706	0	170	110	33	26	1	115
0	51	0	56	187	0	54	39	8	6	1	25
0	51	0	58	11	0	9	4	2	2	1	18
0	51	0	87	1016	0	26281	15185	6144	4088	864	15252
0	51	0	59	37	0	1	0	1	0	0	0
0	51	0	96	269	0	295	171	85	30	9	190
0	51	0	99	73	0	88	47	28	13	0	52
0	51	0	63	20	0	204	126	41	30	7	139
0	51	0	64	10	0	66	44	10	10	2	49
0	51	0	69	12	0	11	8	3	0	0	0
0	52	0	0	0	0	0	0	0	0	0	0
0	52	0	44	706	0	197	115	55	24	3	151
0	52	0	56	187	0	44	25	15	3	1	21
0	52	0	58	11	0	22	18	2	1	1	6
0	52	0	87	1016	0	26593	15252	6433	4038	870	15216
0	52	0	59	37	0	0	0	0	0	0	0
0	52	0	96	269	0	320	190	76	45	9	247
0	52	0	99	73	0	106	52	33	18	3	85
0	52	0	63	20	0	236	139	59	36	2	156
0	52	0	64	10	0	75	49	20	6	0	16
0	52	0	69	12	0	8	0	6	2	0	8
0	53	0	0	0	0	0	0	0	0	0	0
0	53	0	44	706	0	243	151	55	34	3	167
0	53	0	56	187	0	53	21	21	11	0	42
0	53	0	58	11	0	16	6	8	1	1	12
0	53	0	87	1016	0	26532	15216	6339	4137	840	15368
0	53	0	59	37	0	0	0	0	0	0	0
0	53	0	96	269	0	398	247	89	52	10	276
0	53	0	99	73	0	124	85	22	15	2	83
0	53	0	63	20	0	253	156	56	35	6	140
0	53	0	64	10	0	54	16	29	8	1	40
0	53	0	69	12	0	13	8	0	4	1	26
0	54	0	0	0	0	0	0	0	0	0	0
0	54	0	44	706	0	271	167	62	33	9	212
0	54	0	56	187	0	70	42	14	13	1	68
0	54	0	58	11	0	20	12	6	2	0	11
0	54	0	87	1016	0	26621	15368	6313	4117	823	15400
0	54	0	59	37	0	0	0	0	0	0	0
0	54	0	96	269	0	455	276	113	51	15	289
0	54	0	99	73	0	151	83	44	17	7	129
0	54	0	63	20	0	274	140	82	44	8	200
0	54	0	64	10	0	69	40	6	22	1	103
0	54	0	69	12	0	34	26	7	1	0	6
0	55	0	0	0	0	0	0	0	0	0	0
0	55	0	44	706	0	322	212	66	36	8	196
0	55	0	56	187	0	99	68	21	7	3	50
0	55	0	58	11	0	19	11	4	3	1	14
0	55	0	87	1016	0	26675	15400	6361	4072	842	15177
0	55	0	59	37	0	0	0	0	0	0	0
0	55	0	96	269	0	470	289	112	58	11	303
0	55	0	99	73	0	202	129	43	24	6	140
0	55	0	63	20	0	327	200	63	51	13	240
0	55	0	64	10	0	137	103	24	5	5	39
0	55	0	69	12	0	19	6	6	7	0	35
0	56	0	0	0	0	0	0	0	0	0	0
0	56	0	44	706	0	353	196	99	47	11	277
0	56	0	56	187	0	90	50	25	14	1	74
0	56	0	58	11	0	24	14	7	3	0	7
0	56	0	87	1016	0	26541	15177	6381	4144	839	15340
0	56	0	59	37	0	0	0	0	0	0	0
0	56	0	96	269	0	513	303	126	69	15	382
0	56	0	99	73	0	238	140	65	30	3	168
0	56	0	63	20	0	385	240	88	45	12	188
0	56	0	64	10	0	109	39	56	12	2	54
0	56	0	69	12	0	42	35	4	3	0	16
0	57	0	0	0	0	0	0	0	0	0	0
0	57	0	44	706	0	449	277	98	65	9	322
0	57	0	56	187	0	121	74	27	19	1	87
0	57	0	58	11	0	18	7	5	4	2	21
0	57	0	87	1016	0	26701	15340	6322	4141	898	15513
0	57	0	59	37	0	0	0	0	0	0	0
0	57	0	96	269	0	599	382	130	71	16	384
0	57	0	99	73	0	275	168	69	35	3	174
0	57	0	63	20	0	351	188	101	55	7	213
0	57	0	64	10	0	109	54	25	28	2	107
0	57	0	69	12	0	41	16	21	3	1	15
0	58	0	0	0	0	0	0	0	0	0	0
0	58	0	44	706	0	541	322	144	61	14	349
0	58	0	56	187	0	140	87	35	16	2	85
0	58	0	58	11	0	27	21	2	3	1	22
0	58	0	87	1016	0	26998	15513	6383	4168	934	15555
0	58	0	59	37	0	0	0	0	0	0	0
0	58	0	96	269	0	650	384	165	86	15	411
0	58	0	99	73	0	294	174	71	42	7	217
0	58	0	63	20	0	357	213	75	65	4	241
0	58	0	64	10	0	159	107	29	18	5	84
0	58	0	69	12	0	37	15	10	11	1	54
0	59	0	0	0	0	0	0	0	0	0	0
0	59	0	44	706	0	600	349	144	92	15	502
0	59	0	56	187	0	156	85	45	23	3	135
0	59	0	58	11	0	33	22	8	1	2	15
0	59	0	87	1016	0	27141	15555	6559	4081	946	15644
0	59	0	59	37	0	0	0	0	0	0	0
0	59	0	96	269	0	684	411	147	113	13	542
0	59	0	99	73	0	343	217	70	45	11	243
0	59	0	63	20	0	392	241	91	52	8	211
0	59	0	64	10	0	144	84	43	14	3	57
0	59	0	69	12	0	73	54	9	8	2	46
0	60	0	0	0	0	0	0	0	0	0	0
0	60	0	44	706	0	769	502	164	84	19	470
0	60	0	56	187	0	203	135	35	30	3	162
0	60	0	58	11	0	29	15	10	4	0	17
0	60	0	87	1016	0	27109	15644	6401	4171	893	15404
0	60	0	59	37	0	1	0	1	0	0	0
0	60	0	96	269	0	837	542	169	99	27	554
0	60	0	99	73	0	396	243	104	42	7	227
0	60	0	63	20	0	389	211	112	59	7	232
0	60	0	64	10	0	137	57	47	30	3	124
0	60	0	69	12	0	79	46	28	4	1	19
0	61	0	0	0	0	0	0	0	0	0	0
0	61	0	44	706	0	824	470	238	89	27	530
0	61	0	56	187	0	257	162	59	29	7	158
0	61	0	58	11	0	32	17	8	7	0	28
0	61	0	87	1016	0	27001	15404	6480	4187	930	15668
0	61	0	59	37	0	1	0	0	1	0	1
0	61	0	96	269	0	937	554	238	118	27	640
0	61	0	99	73	0	395	227	109	53	6	253
0	61	0	63	20	0	412	232	98	70	12	281
0	61	0	64	10	0	182	124	30	24	4	98
0	61	0	69	12	0	52	19	23	8	2	47
0	62	0	0	0	0	0	0	0	0	0	0
0	62	0	44	706	0	882	530	196	133	23	698
0	62	0	56	187	0	276	158	72	40	6	191
0	62	0	58	11	0	43	28	6	9	0	35
0	62	0	87	1016	0	27158	15668	6441	4123	926	15482
0	62	0	59	37	0	1	1	0	0	0	0
0	62	0	96	269	0	1041	640	239	140	22	725
0	62	0	99	73	0	458	253	119	70	16	365
0	62	0	63	20	0	467	281	105	70	11	260
0	62	0	64	10	0	180	98	53	24	5	111
0	62	0	69	12	0	70	47	12	10	1	51
0	63	0	0	0	0	0	0	0	0	0	0
0	63	0	44	706	0	1091	698	256	111	26	612
0	63	0	56	187	0	318	191	69	50	8	249
0	63	0	58	11	0	48	35	9	3	1	20
0	63	0	87	1016	0	27003	15482	6464	4136	921	15588
0	63	0	59	37	0	1	0	1	0	0	0
0	63	0	96	269	0	1186	725	285	151	25	744
0	63	0	99	73	0	581	365	122	73	21	372
0	63	0	63	20	0	461	260	114	69	18	268
0	63	0	64	10	0	178	111	37	25	5	111
0	63	0	69	12	0	84	51	24	8	1	33
0	64	0	0	0	0	0	0	0	0	0	0
0	64	0	44	706	0	1086	612	306	138	30	795
0	64	0	56	187	0	394	249	83	38	24	312
0	64	0	58	11	0	33	20	9	4	0	13
0	64	0	87	1016	0	27076	15588	6461	4145	882	15414
0	64	0	59	37	0	0	0	0	0	0	0
0	64	0	96	269	0	1273	744	308	188	33	1003
0	64	0	99	73	0	632	372	162	79	19	418
0	64	0	63	20	0	488	268	128	80	12	249
0	64	0	64	10	0	191	111	50	26	4	106
0	64	0	69	12	0	75	33	25	15	2	77
0	65	0	0	0	0	0	0	0	0	0	0
0	65	0	44	706	0	1291	795	260	210	26	1006
0	65	0	56	187	0	494	312	115	50	17	273
0	65	0	58	11	0	28	13	11	4	0	17
0	65	0	87	1016	0	26892	15414	6518	4091	869	15209
0	65	0	59	37	0	0	0	0	0	0	0
0	65	0	96	269	0	1554	1003	321	196	34	964
0	65	0	99	73	0	712	418	177	96	21	475
0	65	0	63	20	0	468	249	117	83	19	305
0	65	0	64	10	0	198	106	61	23	8	120
0	65	0	69	12	0	114	77	15	22	0	79
0	66	0	0	0	0	0	0	0	0	0	0
0	66	0	44	706	0	1569	1006	342	179	42	985
0	66	0	56	187	0	480	273	135	65	7	325
0	66	0	58	11	0	32	17	7	6	2	38
0	66	0	87	1016	0	26591	15209	6432	4080	870	15298
0	66	0	59	37	0	0	0	0	0	0	0
0	66	0	96	269	0	1658	964	441	204	49	1076
0	66	0	99	73	0	786	475	193	97	21	476
0	66	0	63	20	0	496	305	111	63	17	242
0	66	0	64	10	0	209	120	46	33	10	153
0	66	0	69	12	0	119	79	31	6	3	41
0	67	0	0	0	0	0	0	0	0	0	0
0	67	0	44	706	0	1706	985	445	240	36	1247
0	67	0	56	187	0	546	325	115	90	16	457
0	67	0	58	11	0	49	38	4	6	1	36
0	67	0	87	1016	0	26589	15298	6250	4149	892	15633
0	67	0	59	37	0	0	0	0	0	0	0
0	67	0	96	269	0	1828	1076	431	276	45	1322
0	67	0	99	73	0	830	476	217	123	14	522
0	67	0	63	20	0	454	242	123	71	18	252
0	67	0	64	10	0	240	153	50	27	10	121
0	67	0	69	12	0	98	41	38	17	2	69
0	68	0	0	0	0	0	0	0	0	0	0
0	68	0	44	706	0	1989	1247	412	281	49	1464
0	68	0	56	187	0	691	457	129	87	18	478
0	68	0	58	11	0	58	36	17	3	2	26
0	68	0	87	1016	0	26941	15633	6335	4082	891	15410
0	68	0	59	37	0	0	0	0	0	0	0
0	68	0	96	269	0	2116	1322	471	267	56	1338
0	68	0	99	73	0	882	522	212	124	24	595
0	68	0	63	20	0	436	252	103	72	9	272
0	68	0	64	10	0	233	121	72	32	8	143
0	68	0	69	12	0	117	69	22	22	4	107
0	69	0	0	0	0	0	0	0	0	0	0
0	69	0	44	706	0	2323	1464	524	264	71	1450
0	69	0	56	187	0	784	478	195	90	21	487
0	69	0	58	11	0	51	26	15	10	0	48
0	69	0	87	1016	0	26824	15410	6425	4082	907	15410
0	69	0	59	37	0	0	0	0	0	0	0
0	69	0	96	269	0	2258	1338	579	289	52	1402
0	69	0	99	73	0	982	595	229	130	28	648
0	69	0	63	20	0	460	272	109	63	16	268
0	69	0	64	10	0	252	143	60	43	6	165
0	69	0	69	12	0	157	107	33	16	1	54
0	70	0	0	0	0	0	0	0	0	0	0
0	70	0	44	706	0	2487	1450	626	347	64	1779
0	70	0	56	187	0	852	487	212	133	20	623
0	70	0	58	11	0	71	48	10	12	1	62
0	70	0	87	1016	0	26746	15410	6282	4153	901	15732
0	70	0	59	37	0	0	0	0	0	0	0
0	70	0	96	269	0	2414	1402	555	391	66	1863
0	70	0	99	73	0	1093	648	260	152	33	714
0	70	0	63	20	0	473	268	121	74	10	275
0	70	0	64	10	0	282	165	64	43	10	161
0	70	0	69	12	0	120	54	44	22	0	82
0	71	0	0	0	0	0	0	0	0	0	0
0	71	0	44	706	0	2821	1779	603	379	60	1845
0	71	0	56	187	0	995	623	198	153	21	708
0	71	0	58	11	0	88	62	22	4	0	10
0	71	0	87	1016	0	27178	15732	6489	4089	868	15049
0	71	0	59	37	0	0	0	0	0	0	0
0	71	0	96	269	0	2912	1863	591	377	81	1876
0	71	0	99	73	0	1206	714	286	177	29	778
0	71	0	63	20	0	487	275	121	83	8	250
0	71	0	64	10	0	285	161	67	45	12	167
0	71	0	69	12	0	142	82	28	27	5	103
0	72	0	0	0	0	0	0	0	0	0	0
0	72	0	44	706	0	3024	1845	759	371	49	1792
0	72	0	56	187	0	1128	708	262	133	25	612
0	72	0	58	11	0	51	10	30	11	0	40
0	72	0	87	1016	0	26791	15049	6633	4216	893	15540
0	72	0	59	37	0	0	0	0	0	0	0
0	72	0	96	269	0	3103	1876	772	374	81	1835
0	72	0	99	73	0	1321	778	308	198	37	827
0	72	0	63	20	0	480	250	135	78	17	325
0	72	0	64	10	0	301	167	79	43	12	144
0	72	0	69	12	0	158	103	30	20	5	85
0	73	0	0	0	0	0	0	0	0	0	0
0	73	0	44	706	0	3114	1792	811	438	73	2209
0	73	0	56	187	0	1085	612	285	165	23	817
0	73	0	58	11	0	65	40	4	20	1	97
0	73	0	87	1016	0	27069	15540	6308	4299	922	15952
0	73	0	59	37	0	0	0	0	0	0	0
0	73	0	96	269	0	3206	1835	791	493	87	2168
0	73	0	99	73	0	1405	827	331	210	37	829
0	73	0	63	20	0	534	325	97	92	20	304
0	73	0	64	10	0	264	144	58	50	12	196
0	73	0	69	12	0	160	85	48	19	8	127
0	74	0	0	0	0	0	0	0	0	0	0
0	74	0	44	706	0	3568	2209	770	506	83	2426
0	74	0	56	187	0	1308	817	296	167	28	821
0	74	0	58	11	0	124	97	15	6	6	40
0	74	0	87	1016	0	27324	15952	6407	4059	906	15285
0	74	0	59	37	0	1	0	1	0	0	0
0	74	0	96	269	0	3583	2168	799	524	92	2282
0	74	0	99	73	0	1453	829	368	207	49	856
0	74	0	63	20	0	519	304	136	67	12	259
0	74	0	64	10	0	308	196	68	36	8	136
0	74	0	69	12	0	181	127	31	21	2	93
0	75	0	0	0	0	0	0	0	0	0	0
0	75	0	44	706	0	3993	2426	965	495	107	2565
0	75	0	91	99	0	0	0	0	0	0	0
0	75	0	56	187	0	1405	821	343	197	44	1017
0	75	0	58	11	0	87	40	36	11	0	52
0	75	0	87	1016	0	26875	15285	6605	4119	866	15436
0	75	0	59	37	0	1	0	1	0	0	0
0	75	0	96	269	0	3814	2282	913	508	111	2288
0	75	0	99	73	0	1468	856	341	233	38	915
0	75	0	101	19	0	1	0	1	0	0	0
0	75	0	63	20	0	480	259	130	77	14	271
0	75	0	64	10	0	263	136	79	42	6	146
0	75	0	69	12	0	177	93	53	29	2	105
0	76	0	0	0	0	0	0	0	0	0	0
0	76	0	44	706	0	4293	2565	1052	578	98	2918
0	76	0	91	99	0	0	0	0	0	0	0
0	76	0	56	187	0	1655	1017	381	213	44	1110
0	76	0	58	11	0	88	52	18	17	1	73
0	76	0	97	44	0	1	0	1	0	0	0
0	76	0	87	1016	0	27095	15436	6486	4311	862	16071
0	76	0	59	37	0	1	0	0	1	0	3
0	76	0	96	269	0	3907	2288	946	561	112	2494
